,ID89,name89,region,okrug,oblast_center,CityStatus,RaionCenter,Gubernia,Latitude,Longitude,lat2,long2,latlong,pop1926,pop1939,pop1959,pop1970,pop1979,pop1989,pop2002,pop2010,mp1926,mp1939,mp1959,mp1970,mp1979,mp1989,mp2002,mp2010,spop1926,spop1939,spop1959,spop1970,spop1979,spop1989,spop2002,spop2010,smp1926,smp1939,smp1959,smp1970,smp1979,smp1989,smp2002,smp2010,URAL,YUZHNY,DALNEV,PRIVOL,SEVER_ZAPAD,SIBIRSKII,TSENTRALNY,HBR,LBR
2679,6255,Kholbon,Chitinskaia oblast',Sibirskii,0,0,0,65.0,51.21,116.22,2622.4641,13507.0884,5951.6262,0,0,0,0,0,3377,2652,2611,4718.425445,11475.794409999999,17921.04663,23031.45779,27560.43513,39502.34218,37231.06699,34013.96358,0.0,0.0,0.0,0.0,0.0,66.01144915,62.1427824,61.89737638,71.55857948,87.38501542,95.91716868,100.89431640000001,104.53296740000002,112.02349550000001,110.7734953,108.87934150000001,0,0,0,0,0,1,0,0,0
2687,6279,Zolotinka,Iakutskaia ASSR,Dalnevostochny,0,0,0,71.0,56.19,124.84,3157.3161,15585.0256,7014.7596,0,0,0,0,0,1065,566,552,3930.4811259999997,9477.029626000001,15253.36782,19776.09421,24311.32162,35344.57464,33279.71457,30042.07432,0.0,0.0,0.0,0.0,0.0,48.59107782,40.17777489,39.86088893,68.50073566,83.84380365,92.78612735,97.85619704,101.9836898,109.68163829999999,108.42439040000001,106.30340279999999,0,0,1,0,0,0,0,0,0
2688,6280,Nagornyi,Iakutskaia ASSR,Dalnevostochny,0,0,0,71.0,55.95,124.93,3130.4025,15607.5049,6989.8335,0,0,0,0,0,913,152,68,3927.475083,9476.792333,15250.05743,19763.40259,24262.168419999998,34821.70722,32848.66647,29744.81542,0.0,0.0,0.0,0.0,0.0,46.46788807,25.23937549,17.80424527,68.48807159,83.84334511,92.78194591,97.84349639,101.942817,109.36968540000001,108.1530618,106.09844869999999,0,0,1,0,0,0,0,0,0
2689,6282,Khani,Iakutskaia ASSR,Dalnevostochny,0,0,0,71.0,56.91,119.95,3238.7481,14388.0025,6826.3545,0,0,0,0,0,2362,933,764,4179.851193,9984.242524,16154.66397,20971.35432,25173.59652,35377.14908,33717.47343,30733.76092,0.0,0.0,0.0,0.0,0.0,60.33039,46.76378569,44.07058229,69.52275971,84.80132302,93.89540383,99.02066368,102.6888552,109.70093440000001,108.69671100000001,106.7733076,0,0,1,0,0,0,0,0,0
2690,6285,Belaia Gora,Iakutskaia ASSR,Dalnevostochny,0,0,1,71.0,68.53,146.2,4696.3609,21374.44,10019.086,0,0,0,0,0,3517,2463,2245,3424.9741,7901.699178,12572.29481,16325.95977,19465.36761,26779.10939,25672.808409999998,23515.8738,0.0,0.0,0.0,0.0,0.0,66.67316325,60.98259567,59.54376728,66.24086612,80.54762919,89.09945656,94.09992809,97.54312181,103.9457196,103.08721990000001,101.31290030000001,0,0,1,0,0,0,0,0,0
2693,6289,Bezymiannyi,Iakutskaia ASSR,Dalnevostochny,0,0,0,71.0,58.75,126.39,3451.5625,15974.4321,7425.4125,0,0,0,0,0,537,111,NA,3886.2413060000003,9532.234487,15229.355,19826.96966,23747.7235,33562.39398,32015.837860000003,29185.11362,0.0,0.0,0.0,0.0,0.0,39.51377204,22.17967472,NA,68.31349342,83.95020483,92.75577757,97.90703526,101.51050040000001,108.6006068,107.6195854,105.70747490000001,0,0,1,0,0,0,0,0,0
2694,6290,Bol'shoi Nimnyr,Iakutskaia ASSR,Dalnevostochny,0,0,0,71.0,58.04,125.5,3368.6416,15750.25,7284.02,0,0,0,0,0,671,479,NA,3909.63503,9557.862909,15268.270919999999,19850.800180000002,23898.90537,33841.05609,32221.8309,29328.90981,0.0,0.0,0.0,0.0,0.0,42.36407568,38.08988826,NA,68.41273796,83.99941428,92.80494184,97.93080801,101.63841529999999,108.77301059999999,107.75269340000001,105.80856409999998,0,0,1,0,0,0,0,0,0
2695,6292,Lebedinyi,Iakutskaia ASSR,Dalnevostochny,0,0,0,71.0,58.48,125.51,3419.9104,15752.7601,7339.8248,0,0,0,0,0,2345,1254,1058,3915.61005,10223.80492,15867.5146,20712.763769999998,24831.49106,35249.313089999996,33536.53853,30485.95876,0.0,0.0,0.0,0.0,0.0,60.21823137,50.89529322,48.49918483,68.43800242,85.23857793,93.54814868,98.77388952,102.4117269,109.62511570000001,108.58454499999999,106.6060687,0,0,1,0,0,0,0,0,0
2696,6293,Leninskii,Iakutskaia ASSR,Dalnevostochny,0,0,0,71.0,58.58,125.43,3431.6164,15732.6849,7347.6894,0,0,0,0,0,2662,2112,1866,3920.669307,12381.09674,17786.20459,23451.1446,27949.91119,39470.88667,37347.51659,33769.00016,0.0,0.0,0.0,0.0,0.0,62.20213475,58.60500592,56.72428127,68.45936824,88.81038374,95.76928792,101.2574198,104.82011059999999,112.00663329999999,110.8392409,108.7285541,0,0,1,0,0,0,0,0,0
2698,6296,Yllymakh,Iakutskaia ASSR,Dalnevostochny,0,0,0,71.0,58.57,126.69,3430.4449,16050.3561,7420.2333,0,0,0,0,0,1613,500,NA,3869.066134,9446.666747,15119.16545,19672.68681,23583.05583,33244.11775,31734.900530000003,28941.50498,0.0,0.0,0.0,0.0,0.0,54.55079615,38.62135382,NA,68.24029535,83.78504704,92.61595687,97.75250198,101.37033790000001,108.40210420000001,107.4367972,105.5351865,0,0,1,0,0,0,0,0,0
2700,6302,Chokurdakh,Iakutskaia ASSR,Dalnevostochny,0,0,1,71.0,70.62,147.89,4987.1844,21871.4521,10443.9918,0,0,0,0,0,3845,2591,2367,3454.839581,7921.430576000001,12567.46044,16317.53697,19440.93035,26598.66607,25573.28242,23446.30561,0.0,0.0,0.0,0.0,0.0,68.13724706,61.77644316,60.36324398,66.38226635,80.59240179999999,89.09219604,94.08991651,97.51830973,103.807903,103.00836009999999,101.2532666,0,0,1,0,0,0,0,0,0
2702,6307,Saskylakh,Iakutskaia ASSR,Dalnevostochny,0,0,1,71.0,71.96,114.12,5178.2416,13023.3744,8212.0752,0,0,0,0,0,1856,1985,NA,4501.035233,10301.982970000001,16475.74843,21381.59575,25464.94829,34543.998230000005,33450.122260000004,30696.06733,0.0,0.0,0.0,0.0,0.0,56.64336904,57.65933164,NA,70.76279889,85.3792942,94.27720188,99.40659932,102.9222061,109.20227220000001,108.53078020000001,106.74794740000002,0,0,1,0,0,0,0,0,0
2705,6315,Zyrianka,Iakutskaia ASSR,Dalnevostochny,0,0,1,71.0,65.74,150.89,4321.7476,22767.7921,9919.5086,0,0,0,0,0,6687,3749,3166,3219.107539,7477.326806,11931.03424,15494.46624,18491.41126,25582.62646,24387.61267,22308.56712,0.0,0.0,0.0,0.0,0.0,77.57946568,67.72046367,64.96721481,65.23565839,79.55981054,88.11385789,93.08850079999999,96.53183637,103.01577569999999,102.0469816,100.2546831,0,0,1,0,0,0,0,0,0
2706,6317,Verkhoiansk,Iakutskaia ASSR,Dalnevostochny,0,1,0,71.0,67.55,133.39,4563.0025,17792.8921,9010.4945,400,1600,1400,1900,1700,1883,1434,1311,3760.434265,8727.675673,13952.632119999998,18125.63612,21630.40776,29921.92713,28716.06982,26317.63887,35.89764742,54.43132651,52.4788323,56.99659855,55.32954954,56.86097304,52.82706589,51.53151526,67.77059413,82.34209232,91.07693118,96.13964431,99.63743664,106.2207852,105.37458090000001,103.5915756,0,0,1,0,0,0,0,0,0
2709,6323,Kysyl-Syr,Iakutskaia ASSR,Dalnevostochny,0,0,0,71.0,63.9,122.76,4083.21,15070.0176,7844.3640000000005,0,0,0,0,0,7248,3609,3104,4121.763676,9694.173791,15623.105819999999,20330.68643,24301.45237,33647.74985,32432.5459,29699.1818,0.0,0.0,0.0,0.0,0.0,79.00509178,67.09552816,64.64878605,69.28958245,84.25918763,93.24811276,98.40415156,101.97548909999999,108.65355220000001,107.8880593,106.0668216,0,0,1,0,0,0,0,0,0
2711,6328,Zhigansk,Iakutskaia ASSR,Dalnevostochny,0,0,1,71.0,66.77,123.38,4458.2329,15222.6244,8238.0826,0,0,0,0,0,4511,3346,NA,4108.034325,9557.829881,15358.0555,19963.91911,23828.76923,32747.9972,31578.57023,28944.7627,0.0,0.0,0.0,0.0,0.0,70.80000926,65.86167918,NA,69.23404727,83.99935093,92.91794375,98.04330403,101.5791641,108.08923090000002,107.33444879999999,105.53749909999999,0,0,1,0,0,0,0,0,0
2717,6339,Nizhnii Bestiakh,Iakutskaia ASSR,Dalnevostochny,0,0,0,71.0,61.96,129.91,3839.0416,16876.6081,8049.2236,0,0,0,0,0,3997,3327,3513,4642.878353,13297.789690000001,20487.7057,27566.4849,34885.96447,49003.06695,50070.82192,51809.2792,0.0,0.0,0.0,0.0,0.0,68.77881425,65.76928223,66.65458050000001,71.28576516,90.16173071,98.55684988,104.5374556,109.40825,116.6321845,117.09823349999999,117.838071,0,0,1,0,0,0,0,0,0
2721,6345,Almaznyi,Iakutskaia ASSR,Dalnevostochny,0,0,0,71.0,62.45,114.32,3900.0025,13069.0624,7139.284000000001,0,0,0,0,0,1976,1756,1527,4498.516994,10593.73112,17531.325080000002,23611.58452,28302.41023,39017.81714,37654.61662,34459.04811,0.0,0.0,0.0,0.0,0.0,57.59033892,55.81275962,53.74444520000001,70.7533838,85.89615211,95.48699183,101.394684,105.0768966,111.7623985,111.01173899999999,109.15081799999999,0,0,1,0,0,0,0,0,0
2722,6346,Svetlyi,Iakutskaia ASSR,Dalnevostochny,0,0,0,71.0,63.05,113.42,3975.3025,12864.0964,7151.130999999999,0,0,0,0,0,4550,3546,3137,4547.2039079999995,10685.07125,17482.613690000002,22977.63031,27463.69353,37962.77162,36562.22637,33456.477080000004,0.0,0.0,0.0,0.0,0.0,70.94494981,66.80733624,64.8189586,70.93459485,86.05536017,95.43262174,100.84731579999999,104.46107679999999,111.1835545,110.3922352,108.53473819999999,0,0,1,0,0,0,0,0,0
2724,6349,Khonuu,Iakutskaia ASSR,Dalnevostochny,0,0,1,71.0,66.45,143.23,4415.6025,20514.8329,9517.6335,0,0,0,0,0,3057,2494,NA,3437.041605,7989.833026,12756.26247,16566.19871,19770.39442,27350.13825,26161.013740000002,23949.55879,0.0,0.0,0.0,0.0,0.0,64.40366365,61.17810119,NA,66.2981303,80.74685063,89.37391098,94.38355032,97.8504941,104.3763995,103.47010390000001,101.6811102,0,0,1,0,0,0,0,0,0
2726,6355,Cherskii,Iakutskaia ASSR,Dalnevostochny,0,0,1,71.0,68.75,161.32,4726.5625,26024.1424,11090.75,0,0,0,0,0,11176,3832,2857,3113.901916,7133.100767,11298.722029999999,14678.17175,17487.53977,23948.78283,22958.31585,21044.27247,0.0,0.0,0.0,0.0,0.0,86.89080784,68.08134659999999,63.32224236,64.7000134,78.72127948,87.09452787,92.04707629,95.43812624,101.68045670000001,100.8304268,99.08975505,0,0,1,0,0,0,0,0,0
2728,6358,Artyk,Iakutskaia ASSR,Dalnevostochny,0,0,0,71.0,60.99,115.63,3719.7801,13370.2969,7052.2737,0,0,0,0,0,2420,633,509,4428.577553,10492.765309999999,17135.64138,22406.86868,26812.430669999998,37149.31302,35657.46101,32605.378380000002,0.0,0.0,0.0,0.0,0.0,60.70782784,41.60856867,38.84340828,70.49002381,85.71873495,95.04136054,100.3427498,103.9710776,110.727227,109.8663219,107.9984971,0,0,1,0,0,0,0,0,0
2729,6359,Nel'kan,Iakutskaia ASSR,Dalnevostochny,0,0,0,71.0,64.18,143.03,4119.0724,20457.5809,9179.6654,0,0,0,0,0,1591,140,NA,3375.959756,7914.649033,12681.42008,16466.51683,19672.39144,27591.91908,26251.93666,23956.66589,0.0,0.0,0.0,0.0,0.0,54.34812422,24.41982983,NA,66.00644302,80.57702496,89.26268621,94.26631823,97.75220508,104.5563147,103.54069940000001,101.6870941,0,0,1,0,0,0,0,0,0
2730,6361,Predporozhnyi,Iakutskaia ASSR,Dalnevostochny,0,0,0,71.0,64.99,143.27,4223.7001,20526.2929,9311.1173,0,0,0,0,0,1240,247,NA,3392.5801509999997,7927.914790999999,12685.94696,16473.54636,19673.03311,27523.9032,26221.33624,23939.34304,0.0,0.0,0.0,0.0,0.0,50.73522944,30.35335984,NA,66.08626667,80.60709353,89.26943035,94.27460623,97.75285006,104.50584659999998,103.5169649,101.67250609999999,0,0,1,0,0,0,0,0,0
2732,6366,Torgo,Iakutskaia ASSR,Dalnevostochny,0,0,0,71.0,58.45,119.54,3416.4025,14289.8116,6987.113,0,0,0,0,0,1593,97,NA,4209.925901,10035.434140000001,16249.573830000001,21118.6946,25300.28579,35364.26965,33810.37669,30861.8778,0.0,0.0,0.0,0.0,0.0,54.36664871,20.92798054,NA,69.64236848,84.895539,94.00896351,99.16004978,102.7906213,109.69330690000001,108.75409270000002,106.8592952,0,0,1,0,0,0,0,0,0
2733,6368,Olenek,Iakutskaia ASSR,Dalnevostochny,0,0,1,71.0,68.51,112.47,4693.6201,12649.5009,7705.3197,0,0,0,0,0,2133,2228,NA,4586.220742,10595.983909999999,17085.004930000003,22195.69714,26474.288119999997,36103.258669999996,34919.380730000004,32011.828339999996,0.0,0.0,0.0,0.0,0.0,58.75658982,59.42651635,NA,71.07858417,85.90009348,94.98366718,100.15313309999999,103.7124156,110.1269409,109.42827959999998,107.6169868,0,0,1,0,0,0,0,0,0
2736,6375,Srednekolymsk,Iakutskaia ASSR,Dalnevostochny,0,1,1,71.0,67.45,153.69,4549.5025,23620.6161,10366.3905,700,2000,2100,2700,3300,4489,3587,3525,3212.414928,7409.809458,11783.75245,15304.81535,18249.311530000003,25135.45125,24043.15171,22016.04407,42.91665356,57.773718200000005,58.51779724,62.42591244,65.63718232,70.71776009,66.99539509,66.71027318,65.20204374,79.39807958,87.8808181,92.85100796,96.27304082,102.6581237,101.7597844,99.99053507,0,0,1,0,0,0,0,0,0
2739,6381,Dzhebariki-Khaia,Iakutskaia ASSR,Dalnevostochny,0,0,0,71.0,62.2,135.85,3868.84,18455.2225,8449.87,0,0,0,0,0,3825,2125,1693,3567.235717,8472.226932,13578.506730000001,17650.16621,21136.13385,29656.21605,28406.35735,25982.34303,0.0,0.0,0.0,0.0,0.0,68.05117728,58.69899722,55.26818282,66.90497712,81.8038607,90.55888909999999,95.61907162,99.17648963,106.0370034,105.1520682,103.3307314,0,0,1,0,0,0,0,0,0
2741,6386,Solnechnyi,Iakutskaia ASSR,Dalnevostochny,0,0,1,71.0,60.29,137.55,3634.8841,18920.0025,8292.8895,0,0,0,0,0,2193,1272,1033,3455.9325479999998,8250.33935,13243.60196,17194.609230000002,20582.507540000002,29054.01536,27515.718889999996,25091.24685,0.0,0.0,0.0,0.0,0.0,59.18264517,51.09884687,48.16668792,66.38742071,81.32449736,90.08420325,95.10835386,98.64853418,105.61491969999999,104.4997662,102.62245809999999,0,0,1,0,0,0,0,0,0
2742,6387,Allakh-Iun',Iakutskaia ASSR,Dalnevostochny,0,0,0,71.0,61.13,138.04,3736.8769,19055.0416,8438.3852,0,0,0,0,0,2183,306,95,3458.3542509999997,8227.474044,13200.6293,17143.93725,20517.40524,28670.72767,27374.868210000004,25019.784669999997,0.0,0.0,0.0,0.0,0.0,59.11234577,32.75942642,20.73779474,66.39883622,81.27444995,90.02251937,95.05079796,98.58561372,105.3421406,104.39486740000001,102.56468000000001,0,0,1,0,0,0,0,0,0
2743,6388,Brindakit,Iakutskaia ASSR,Dalnevostochny,0,0,0,71.0,60.06,137.69,3607.2036,18958.5361,8269.6614,0,0,0,0,0,867,15,NA,3445.307393,8231.69339,13215.9169,17156.18775,20535.92632,28869.46255,27450.09547,25048.66392,0.0,0.0,0.0,0.0,0.0,45.76575236,7.3335358920000004,NA,66.33725242,81.28369452,90.04448409,95.0647267,98.60353234,105.4839848,104.4509535,102.5880471,0,0,1,0,0,0,0,0,0
2744,6389,Zvezdochka,Iakutskaia ASSR,Dalnevostochny,0,0,0,71.0,60.49,137.65,3659.0401,18947.5225,8326.4485,0,0,0,0,0,662,566,408,3457.031137,8246.26533,13235.49276,17185.560569999998,20570.874519999998,28921.337330000002,27498.81108,25108.77173,0.0,0.0,0.0,0.0,0.0,42.18847464,40.17777489,36.13533304,66.39260015,81.31558921,90.07257685,95.09808709,98.63730418,105.52086470000002,104.48719969999999,102.6366045,0,0,1,0,0,0,0,0,0
2745,6390,Ust'-Maia,Iakutskaia ASSR,Dalnevostochny,0,0,0,71.0,60.42,134.53,3650.5764,18098.3209,8128.3026,0,0,0,0,0,3514,3165,2910,3577.230811,8558.433493999999,13730.61121,17841.47194,21382.463369999998,29941.41396,28672.505869999997,26215.20841,0.0,0.0,0.0,0.0,0.0,66.65922793,64.96212236,63.61511417,66.95075765,81.98709316,90.7710271,95.83002074,99.40740845,106.2342054,105.34341370000001,103.512209,0,0,1,0,0,0,0,0,0
2746,6391,Ynykchanskii,Iakutskaia ASSR,Dalnevostochny,0,0,0,71.0,60.27,137.69,3632.4729,18958.5361,8298.5763,0,0,0,0,0,2024,392,NA,3450.280506,8236.874289,13222.40866,17166.55483,20548.1575,29027.25991,27571.069460000002,25169.353769999998,0.0,0.0,0.0,0.0,0.0,57.9551963,35.65596796,NA,66.36075061,81.29504009,90.05380435,95.07650704,98.61535769,105.5959841,104.5408561,102.6854391,0,0,1,0,0,0,0,0,0
2747,6392,El'dikan,Iakutskaia ASSR,Dalnevostochny,0,0,0,71.0,60.78,135.15,3694.2084,18265.5225,8214.417,0,0,0,0,0,2963,2119,1516,3561.022669,8505.408079,13643.01782,17728.25207,21241.328019999997,29763.52655,28500.481910000002,26064.839,0.0,0.0,0.0,0.0,0.0,63.90335727,58.65567892,53.63849416,66.87646271,81.87458285,90.64912023,95.70542215,99.27539736,106.1114041,105.2199226,103.3951896,0,0,1,0,0,0,0,0,0
2748,6393,Iugorenok,Iakutskaia ASSR,Dalnevostochny,0,0,0,71.0,59.76,137.69,3571.2576,18958.5361,8228.3544,0,0,0,0,0,1870,905,272,3438.329346,8224.813661,13207.47741,17142.27136,20519.42512,28703.596489999996,27346.380610000004,24979.503259999998,0.0,0.0,0.0,0.0,0.0,56.75654091,46.3479782,31.42501681,66.30423062,81.2686189,90.03236132,95.04890317,98.58756861,105.36566140000001,104.373592,102.5320463,0,0,1,0,0,0,0,0,0
2749,6395,Deputatskii,Iakutskaia ASSR,Dalnevostochny,0,0,1,71.0,69.31,139.95,4803.8761,19586.0025,9699.9345,0,0,0,0,0,13305,3602,2983,3610.7494340000003,8325.165619,13255.29514,17212.75876,20519.77537,28163.79765,27076.203999999998,24814.20359,0.0,0.0,0.0,0.0,0.0,90.17202533,67.0637259,64.01095702,67.1034677,81.48741882,90.10095689,95.12893203,98.58790757,104.9762672,104.1708161,102.3976317,0,0,1,0,0,0,0,0,0
2750,6398,Nizhneiansk,Iakutskaia ASSR,Dalnevostochny,0,0,0,71.0,71.43,136.11,5102.2449,18525.9321,9722.3373,0,0,0,0,0,2502,701,391,3772.8562880000004,8651.5067,13755.422040000001,17858.107519999998,21274.69096,29124.53956,28022.91978,25699.700630000003,0.0,0.0,0.0,0.0,0.0,61.22821009,42.93535961,35.62546994,67.82490361,82.18308663,90.80543072,95.84826837,99.30667449,105.6647564,104.87353440000001,103.1084808,0,0,1,0,0,0,0,0,0
2751,6399,Severnyi,Iakutskaia ASSR,Dalnevostochny,0,0,0,71.0,70.57,134.98,4980.1249,18219.6004,9525.5386,0,0,0,0,0,3922,77,NA,3783.209094,8697.177298999999,13846.853490000001,17979.02332,21424.827540000002,29422.6049,28276.329789999996,25920.52285,0.0,0.0,0.0,0.0,0.0,68.46498388,18.86864554,NA,67.87004651,82.27857457,90.93173531,95.98044456,99.44688085,105.8741916,105.05799679999998,103.2823071,0,0,1,0,0,0,0,0,0
2752,6401,Ust'-Kuiga,Iakutskaia ASSR,Dalnevostochny,0,0,0,71.0,70.0,135.55,4900.0,18373.8025,9488.5,0,0,0,0,0,5342,1568,979,3752.919135,8641.560403,13764.89449,17873.99509,21303.72916,29277.092160000004,28114.638839999996,25774.55356,0.0,0.0,0.0,0.0,0.0,73.67398981,54.13363325,47.42431806,67.73766117,82.16223149,90.81855092,95.86568126,99.33386135,105.7721878,104.94047179999998,103.1675537,0,0,1,0,0,0,0,0,0
2765,6440,Kamenka,Primorskii krai,Dalnevostochny,0,0,0,67.0,44.46,136.01,1976.6916,18498.7201,6047.0046,0,0,0,0,0,2296,1734,NA,3399.7399090000004,8917.461256999999,14356.89305,18928.66331,22688.39461,32301.641789999998,30401.54675,27788.56866,0.0,0.0,0.0,0.0,0.0,59.89094092,55.62454076,NA,66.12054757,82.73296954,91.6229056,96.99162526,100.59305309999999,107.8040587,106.5488196,104.7016008,0,0,1,0,0,0,0,0,0
2766,6441,Krasnorechenskii,Primorskii krai,Dalnevostochny,0,0,0,67.0,44.63,135.34,1991.8369,18316.9156,6040.2242,0,0,0,0,0,5568,3926,NA,3510.520521,9519.037255,15268.26653,20389.76103,24509.77132,34796.94229,32552.210539999996,30036.83574,0.0,0.0,0.0,0.0,0.0,74.38702328,68.48185415,NA,66.6430523,83.92481867,92.8049363,98.46172454,102.14795500000001,109.35480530000001,107.96457990000002,106.2998068,0,0,1,0,0,0,0,0,0
2767,6442,Rudnaia Pristan',Primorskii krai,Dalnevostochny,0,0,0,67.0,44.36,135.81,1967.8096,18444.3561,6024.5316,0,0,0,0,0,2947,2389,NA,3426.2779960000003,9056.381793,14566.568969999998,19293.25373,23147.60955,32955.09548,30938.34703,28354.768839999997,0.0,0.0,0.0,0.0,0.0,63.81681899,60.50708697,NA,66.24706204,83.01442025,91.90068287,97.36776872,100.9954007,108.22035279999999,106.9104652,105.1147919,0,0,1,0,0,0,0,0,0
2769,6446,Vysokogorsk,Primorskii krai,Dalnevostochny,0,0,0,67.0,44.4,135.4,1971.36,18333.16,6011.76,0,0,0,0,0,888,474,293,3496.334095,9376.726903,15059.03395,20069.50725,24110.7,34852.27325,32560.23455,29825.34699,0.0,0.0,0.0,0.0,0.0,46.09013733,37.96047566,32.26436087,66.57695553,83.64906059,92.53926977,98.14779482,101.8163942,109.3880379,107.9697019,106.15415559999998,0,0,1,0,0,0,0,0,0
2770,6447,Gornorechenskii,Primorskii krai,Dalnevostochny,0,0,0,67.0,44.27,135.12,1959.8329,18257.4144,5981.7624,0,0,0,0,0,4045,3492,3163,3548.555778,9211.857722,14856.331,19554.16602,23415.86711,36899.52044,34400.97323,31261.514519999997,0.0,0.0,0.0,0.0,0.0,68.97695879,66.55671538,64.95193324,66.81911471,83.32488993,92.27872077,97.63304718,101.22712469999999,110.58528500000001,109.1155761,107.12546119999999,0,0,1,0,0,0,0,0,0
2771,6448,Rudnyi,Primorskii krai,Dalnevostochny,0,0,0,67.0,44.32,134.97,1964.2624,18216.9009,5981.8704,0,0,0,0,0,3897,2630,2373,3580.965004,9277.664884,14968.645369999998,19676.48716,23553.738719999998,36268.569989999996,33943.12878,30833.240039999997,0.0,0.0,0.0,0.0,0.0,68.35920068,62.01151629,60.40258903,66.96783257,83.4548967,92.42347733,97.75632156,101.3452912,110.2228446,108.8358402,106.84010259999998,0,0,1,0,0,0,0,0,0
2772,6449,Khrustal'nyi,Primorskii krai,Dalnevostochny,0,0,0,67.0,44.35,135.1,1966.9225,18252.01,5991.685,0,0,0,0,0,5577,3664,3141,3553.4368670000003,9260.302403,14927.11929,19662.632990000002,23551.16735,35745.23416,33472.9635,30462.913930000002,0.0,0.0,0.0,0.0,0.0,74.41488525,67.34353573,64.83947892,66.84158887,83.42067582,92.37007012,97.74239408,101.3430931,109.9178673,108.5450033,106.5904537,0,0,1,0,0,0,0,0,0
2774,6453,Gornyi,Primorskii krai,Dalnevostochny,0,0,0,67.0,44.84,133.96,2010.6256,17945.2816,6006.7664,0,0,0,0,0,331,219,100,3807.450471,9900.93635,15964.79251,20807.32304,24851.89641,35542.28181,33560.27936,30432.63361,0.0,0.0,0.0,0.0,0.0,33.66457764,29.04209411,21.20759244,67.97532669,84.64707702,93.66641531,98.86444759,102.4283528,109.7985076,108.5992936,106.5699197,0,0,1,0,0,0,0,0,0
2775,6455,Vostok,Primorskii krai,Dalnevostochny,0,0,0,67.0,46.22,135.81,2136.2884,18444.3561,6277.1382,0,0,0,0,0,6106,3536,4105,3491.6346009999997,9234.565348999999,14889.0155,19256.33611,22995.192580000003,32244.722960000003,30583.487380000002,27917.17645,0.0,0.0,0.0,0.0,0.0,75.98656274,66.76117883,69.22175141,66.55500796,83.36984366,92.32094711,97.32997327,100.8626616,107.7674382,106.67203570000001,104.7961162,0,0,1,0,0,0,0,0,0
2778,6461,Lazo,Primorskii krai,Dalnevostochny,0,0,1,67.0,43.38,133.91,1881.8244,17931.8881,5809.0158,0,0,0,0,0,3864,3638,NA,3950.357232,10031.21125,16318.69747,21432.94702,25588.77413,36583.94893,34436.51818,31439.20427,0.0,0.0,0.0,0.0,0.0,68.21864968,67.22670615,NA,68.58425744,84.8877832,94.09129619,99.45443808,103.0206532,110.4047165,109.13715249999998,107.24282020000001,0,0,1,0,0,0,0,0,0
2792,6491,Svetlaia,Primorskii krai,Dalnevostochny,0,0,0,67.0,46.55,138.33,2166.9025,19135.1889,6439.2615,0,0,0,0,0,1110,1136,925,3263.168477,8565.827427,13927.64164,17925.1195,21414.32472,29855.80845,28277.876889999996,25811.73368,0.0,0.0,0.0,0.0,0.0,49.1697609,49.49500426,46.6460825,65.45544476,82.00273246,91.04271740000002,95.92161981,99.43710151,106.17519170000001,105.05911840000002,103.1968383,0,0,1,0,0,0,0,0,0
2795,6498,Zarubino,Primorskii krai,Dalnevostochny,0,0,0,67.0,42.64,131.07,1818.1696,17179.3449,5588.8248,0,0,0,0,0,5306,3522,3102,4475.993296,10620.09492,16936.31684,22574.520269999997,27117.18237,38471.504239999995,36367.642530000005,33637.1096,0.0,0.0,0.0,0.0,0.0,73.55795666,66.69636562,64.63842173,70.66896604,85.94223019,94.8133661,100.49214659999998,104.2016887,111.4644612,110.2801311,108.6469588,0,0,1,0,0,0,0,0,0
2796,6499,Kraskino,Primorskii krai,Dalnevostochny,0,0,0,67.0,42.72,130.78,1824.9984,17103.4084,5586.9216,0,0,0,0,0,4426,3451,3256,4294.28295,10226.55283,16322.586930000001,21668.77071,26000.516359999998,37073.4261,35153.7024,32326.92231,0.0,0.0,0.0,0.0,0.0,70.48024809,66.36414779,65.41986453,69.97389204,85.24354026,94.09591959,99.67281537,103.34494699999999,110.6841967,109.5682469,107.8203051,0,0,1,0,0,0,0,0,0
2797,6500,Pos'et,Primorskii krai,Dalnevostochny,0,0,0,67.0,42.66,130.8,1819.8756,17108.64,5579.928000000001,0,0,0,0,0,2223,2927,1669,4265.722659,10160.65236,16227.2164,21538.914409999998,25843.51386,37201.17252,35040.3429,32378.794980000002,0.0,0.0,0.0,0.0,0.0,59.39188261,63.70806626,55.05610207,69.86229698,85.12420441,93.98226651,99.55283203,103.2218395,110.75658729999999,109.5006396,107.8536047,0,0,1,0,0,0,0,0,0
2798,6501,Primorskii,Primorskii krai,Dalnevostochny,0,0,0,67.0,43.1,131.6,1857.61,17318.56,5671.96,0,0,0,0,0,1509,1750,2238,7601.523972,17107.67452,26339.96588,36367.60248,44128.81281,60490.13337,56802.3848,53611.674589999995,0.0,0.0,0.0,0.0,0.0,53.57072463,55.76163065,59.49558139,79.85395521,95.00951505,103.60883829999999,110.28010800000001,114.3802058,121.2252868,119.84411270000001,118.5816923,0,0,1,0,0,0,0,0,0
